ID,Interval,Transfer,Bitrate,Retr,Cwnd
13,68.00-69.00,1.55 MBytes,13.0 Mbits/sec,0,63.6 KBytes
7,69.00-70.00,2.24 MBytes,18.8 Mbits/sec,0,122 KBytes
9,69.00-70.00,2.24 MBytes,18.8 Mbits/sec,0,110 KBytes
11,69.00-70.00,1.55 MBytes,13.0 Mbits/sec,0,82.0 KBytes
13,69.00-70.00,1.55 MBytes,13.0 Mbits/sec,0,93.3 KBytes
7,70.00-71.00,1.86 MBytes,15.6 Mbits/sec,9,67.9 KBytes
9,70.00-71.00,2.24 MBytes,18.8 Mbits/sec,0,122 KBytes
11,70.00-71.00,1.62 MBytes,13.6 Mbits/sec,13,58.0 KBytes
13,70.00-71.00,2.17 MBytes,18.2 Mbits/sec,0,109 KBytes
7,71.00-72.00,1.12 MBytes,9.38 Mbits/sec,3,49.5 KBytes
9,71.00-72.00,2.30 MBytes,19.3 Mbits/sec,34,73.5 KBytes
11,71.00-72.00,1.24 MBytes,10.4 Mbits/sec,0,84.8 KBytes
13,71.00-72.00,2.17 MBytes,18.2 Mbits/sec,0,133 KBytes
7,72.00-73.00,1.49 MBytes,12.5 Mbits/sec,0,79.2 KBytes
9,72.00-73.00,1.49 MBytes,12.5 Mbits/sec,0,103 KBytes
11,72.00-73.00,1.86 MBytes,15.6 Mbits/sec,0,112 KBytes
13,72.00-73.00,2.24 MBytes,18.8 Mbits/sec,32,86.3 KBytes
7,73.00-74.00,1.86 MBytes,15.6 Mbits/sec,0,102 KBytes
9,73.00-74.00,1.49 MBytes,12.5 Mbits/sec,15,70.7 KBytes
11,73.00-74.00,1.62 MBytes,13.6 Mbits/sec,6,70.7 KBytes
13,73.00-74.00,2.17 MBytes,18.2 Mbits/sec,0,106 KBytes
7,74.00-75.00,1.12 MBytes,9.38 Mbits/sec,5,74.9 KBytes
9,74.00-75.00,1.18 MBytes,9.90 Mbits/sec,2,58.0 KBytes
11,74.00-75.00,1.55 MBytes,13.0 Mbits/sec,0,86.3 KBytes
13,74.00-75.00,2.17 MBytes,18.2 Mbits/sec,0,112 KBytes
7,75.00-76.00,1.12 MBytes,9.38 Mbits/sec,4,46.7 KBytes
9,75.00-76.00,764 KBytes,6.26 Mbits/sec,2,38.2 KBytes
11,75.00-76.00,1.86 MBytes,15.6 Mbits/sec,0,72.1 KBytes
13,75.00-76.00,1.93 MBytes,16.2 Mbits/sec,4,56.6 KBytes
7,76.00-77.00,1.49 MBytes,12.5 Mbits/sec,10,56.6 KBytes
9,76.00-77.00,1.49 MBytes,12.5 Mbits/sec,15,59.4 KBytes
11,76.00-77.00,1.24 MBytes,10.4 Mbits/sec,30,56.6 KBytes
13,76.00-77.00,1.55 MBytes,13.0 Mbits/sec,35,55.1 KBytes
7,77.00-78.00,1.86 MBytes,15.6 Mbits/sec,0,90.5 KBytes
9,77.00-78.00,1.86 MBytes,15.6 Mbits/sec,0,91.9 KBytes
11,77.00-78.00,1.86 MBytes,15.6 Mbits/sec,0,87.7 KBytes
13,77.00-78.00,1.55 MBytes,13.0 Mbits/sec,0,89.1 KBytes
7,78.00-79.00,2.61 MBytes,21.9 Mbits/sec,28,76.4 KBytes
9,78.00-79.00,1.86 MBytes,15.6 Mbits/sec,41,69.3 KBytes
11,78.00-79.00,1.24 MBytes,10.4 Mbits/sec,27,53.7 KBytes
13,78.00-79.00,1.86 MBytes,15.6 Mbits/sec,19,56.6 KBytes
7,79.00-80.00,1.86 MBytes,15.6 Mbits/sec,50,25.5 KBytes
9,79.00-80.00,2.24 MBytes,18.8 Mbits/sec,32,29.7 KBytes
11,79.00-80.00,1.86 MBytes,15.6 Mbits/sec,20,25.5 KBytes
13,79.00-80.00,1.86 MBytes,15.6 Mbits/sec,29,25.5 KBytes
7,80.00-81.00,1.49 MBytes,12.5 Mbits/sec,0,31.1 KBytes
9,80.00-81.00,2.24 MBytes,18.8 Mbits/sec,0,53.7 KBytes
11,80.00-81.00,1.86 MBytes,15.6 Mbits/sec,0,43.8 KBytes
13,80.00-81.00,1.55 MBytes,13.0 Mbits/sec,0,38.2 KBytes
7,81.00-82.00,1.49 MBytes,12.5 Mbits/sec,0,69.3 KBytes
9,81.00-82.00,2.24 MBytes,18.8 Mbits/sec,0,96.2 KBytes
11,81.00-82.00,1.93 MBytes,16.2 Mbits/sec,0,87.7 KBytes
13,81.00-82.00,1.86 MBytes,15.6 Mbits/sec,0,74.9 KBytes
7,82.00-83.00,2.24 MBytes,18.8 Mbits/sec,11,43.8 KBytes
9,82.00-83.00,2.24 MBytes,18.8 Mbits/sec,24,28.3 KBytes
11,82.00-83.00,2.80 MBytes,23.5 Mbits/sec,18,48.1 KBytes
